"","sample_id","beta1","beta2","beta3","beta4","beta5","f1","f2","f3","f4","f5","alpha","inc_age_cat1","inc_age_cat2","inc_age_cat3","inc_age_cat4","inc_age_cat5","r_a","gamma","theta_s","theta_a","r_c","rho","phi","VE_under5","VE_5_plus","duration_under5","duration_5_plus"
"1",1,2.50159582145101,17.8812994709655,10.3855810959153,7.16021817963249,1.10457859705202,0.0514971909955095,0.056167231,0.076445763,0.067142892,0.060656707,0.0137159213520481,1332.069982272,4166.39282145531,2757.72683352758,1890.01604240955,565.1090988,0.569289285269072,1.00441986845237,0.614949013465331,0.324464753337678,0.119201240332582,0.00239454830094757,0.0107393142794156,0.871498968,0.800770932,160.84888296,674.76047088
"2",2,3.21051547614163,20.788520344132,11.9231438776582,5.93961663902762,1.03621169521403,0.0520019282612137,0.04738233,0.060453233,0.069032586,0.074458032,0.0161080607030963,1333.32418185087,4166.79994820947,2757.96048171155,1889.1793144753,564.867518407017,0.598894854438045,1.44624753259756,0.658415976278838,0.226719023158466,0.121555936405649,0.000914717741374058,0.00649041277721409,0.736747183,0.864569153,456.4703226,851.41053768
"3",3,2.92837308619064,18.592061884468,11.9755008992011,7.40744748702723,1.20680913825086,0.050976938,0.051561053,0.066749508,0.066060027,0.063579193,0.0120903916431754,1332.8556530433,4167.68585758353,2758.12482647645,1890.05864676926,565.165644903266,0.706103412653235,1.51942892206671,0.598107132552273,0.246185114734073,0.13408353834124,0.00174357544399207,0.00896819681488196,0.773923181,0.796516425,1129.30648416,1141.16207724
"4",4,2.20507149422462,18.4276847341027,12.1076174577979,9.08626061198788,0.740346239989617,0.0380274458234791,0.052897506,0.08701649,0.07742636,0.070669771,0.00785829,1333.14759868092,4166.446193,2758.29716869322,1890.5162003982,564.956517813551,0.756249361141021,0.787439647087802,0.542137622743014,0.295812989568949,0.131247446828279,0.00401414984668939,0.00554231999652825,0.822177123,0.841669635,63.50762202,757.95019032
"5",5,3.0087676689997,17.7471783861282,11.1139308008003,6.949247108,0.980381460568944,0.062876097,0.053437621,0.0552901681321764,0.052985088,0.081609848,0.04116915,1333.03172998678,4166.32830607808,2757.20258843682,1890.49438040176,565.1052793,0.7329533845047,1.94811114266562,0.596703163180179,0.370049065910285,0.156551726663722,0.000526622544356983,0.0138785517745366,0.935000754,0.811187173,542.2763832,655.32477852
"6",6,2.48743412891343,18.1702173315241,13.0597004628226,7.50807353211968,0.950404756031808,0.0470146128736841,0.052808928,0.074465098,0.076428575,0.069923134,0.009410762,1332.98771601678,4167.39175941025,2758.15561818075,1889.68356729205,565.125566880696,0.764942475003841,1.18566138250514,0.625646091564704,0.27307761224698,0.13746297612044,0.00447362252216594,0.0120112492335499,0.73857643,0.84560223,1057.86440304,305.13238752
"7",7,2.4490642821059,19.1872353617133,13.0886669964625,8.08494846214069,0.961708280203275,0.0374477340534427,0.050549653,0.08216023,0.081651627,0.062614671,0.00730118,1333.26219401609,4167.35263488352,2758.06610398094,1890.48594800439,564.778303514727,0.621106760646185,0.800013250618731,0.547521363755084,0.264522178403014,0.146696195146923,0.00507482380286308,0.00612930305216499,0.815988279,0.884352818,1006.99255368,417.86014008
"8",8,2.70375214637311,18.9859511130892,12.1251617868292,7.69856126987036,1.12066549914866,0.051934134,0.052529112,0.071935307,0.069819341,0.06703995,0.0107649387700089,1333.44876012308,4167.59893543013,2759.44820092939,1889.560514,564.839499,0.635178556986451,1.1748148674684,0.684649485389219,0.257800755655294,0.0988117697285747,6.02197565930082e-06,0.00803856983976801,0.725998258,0.849591899,1088.54468964,944.15495676
"9",9,2.630159811,18.9099983090758,12.5023900246588,6.27778692052739,1.00829947009064,0.0582397690821853,0.051753182,0.062427347,0.069202425,0.072715183,0.0153552113627455,1333.25625644823,4167.52772820812,2758.12521490558,1890.18573418724,564.804402684925,0.609817280813029,1.28369611983477,0.564823518331981,0.273395159163329,0.152296940543636,0.000586954504313014,0.00888569264112046,0.847945853,0.899090428,935.65777164,495.02069712
"10",10,2.69861896982135,17.4667604517804,9.770935813,7.06428490658947,1.01825010383482,0.0515133200679813,0.0560597695885496,0.076845944,0.066364225,0.068342755,0.0137271412810587,1332.96572452823,4167.31238131679,2757.73648934979,1890.09582221577,564.899831119639,0.738756661537395,1.30412941000319,0.598587082800486,0.307563114334146,0.112032917613674,0.000751324335693984,0.00842909444476965,0.763851234,0.84809985,486.11017056,357.335046
"11",11,2.47230495553558,18.9245432680234,12.3828093183739,7.38481546135757,0.97116458135942,0.045765479,0.0518186047617134,0.077429365,0.077524547,0.067632157,0.008934596,1333.17024242663,4167.40495236465,2757.93380412939,1889.79938449017,565.057996237696,0.703937123077909,1.00945611627068,0.624297388560485,0.27251848881951,0.140699583663721,0.000637457191524602,0.00718056519281581,0.830400665,0.817032743,403.89434892,1130.83723368
"12",12,2.4094423970847,18.19961678,12.7615258215895,7.56286107684928,0.815746836388533,0.038462613,0.055498446,0.084874455,0.080473514,0.066896585,0.009176759,1333.00152005718,4167.23953285198,2757.95317406637,1890.96362523549,564.8725061,1,1.06706034673764,0.655278677843381,0.321185458359176,0.150814196350611,0.00126575655389981,0.0119350897155689,0.849085376,0.859188621,1117.55608404,451.00856076
"13",13,2.76869050088082,18.8101625871228,12.4275486641742,5.91678486,1.05337805612738,0.058009726,0.049745713,0.057691143,0.067847935,0.071028539,0.016881487683191,1333.31135129379,4166.99320511015,2757.85612628087,1890.72298039561,565.151945557703,0.564160760326373,1.32546452616568,0.543506764941708,0.244879718181318,0.0854608974590129,0.00179220570480319,0.0121909818981696,0.779112135,0.80264403,520.11121164,926.73477672
"14",14,2.31049884040508,19.32514285,11.063756386918,8.47979428759207,0.955761959987755,0.04454574253485,0.053490149,0.080721344,0.066646284,0.0606791007753436,0.0118034095108752,1332.74259981469,4166.89724171616,2757.01973141654,1890.04619559227,564.888728290504,0.782580934323757,1.28080492270975,0.58983364353159,0.332590842650527,0.147654019536437,0.00787900826825783,0.00568639117564678,0.793800586,0.951607018,858.04651128,196.84054212
"15",15,2.50675029418795,18.2606442550275,11.4513966216628,8.35175985114524,0.907855383012451,0.040771354,0.057001610207129,0.08231743,0.069319107,0.062270225,0.0113982768590598,1333.14521054626,4166.8807153493,2757.60950738705,1890.07555329413,565.208624026424,0.927463483366682,1.12948097485477,0.605447414909688,0.353026562309437,0.121097654930372,0.00025358924898512,0.0134500348260565,0.804335467,0.849058167,402.31581528,648.94697064
"16",16,2.50860324248843,19.8864145417274,12.2970491010719,7.67736583601691,1.04228520248084,0.0469081304449413,0.0462751603159333,0.073409839,0.075679398,0.068377222,0.007553855,1333.70540392314,4167.30667538385,2758.17200174511,1889.5009315337,565.219972006716,0.874234182833719,1.41791421853964,0.633595305939529,0.219982950903123,0.12783568856978,0.002186192987564,0.00743160863084353,0.906811234,0.874503322,59.113139352,875.39991348
"17",17,2.31582866560599,16.9787963304033,11.7540284557717,7.67033652401834,0.881765337122473,0.046806712,0.059515728223949,0.082886234,0.075717827,0.06860847,0.010865631,1332.62400898912,4167.69591469952,2758.45704030474,1889.99081148733,565.361903721202,0.558797770574294,0.774121148758178,0.645655362968511,0.33787673675333,0.130745928518809,0.00425782849625354,0.0078698688876364,0.898806493,0.869018007,1173.29174472,392.23873536
"18",18,2.30495717259465,18.527250600577,13.137735858892,7.50374251997484,0.846756280128281,0.041931156,0.054861376,0.082300296,0.079988399,0.067003258,0.00934227,1333.18932239149,4167.20609803072,2758.43990215225,1890.59802638225,564.914796915398,0.811610614814328,0.937259674296124,0.615011747584569,0.317642072826221,0.116598598969408,0.00181372506243552,0.0100538438457999,0.764371287,0.824833548,943.19092728,505.47986124
"19",19,2.40274649048415,18.4571697107156,11.0937177020316,7.72148629562855,0.954367073824144,0.048308132701418,0.057898063,0.081377973,0.070491453,0.065206255,0.0122035640058926,1333.17706789307,4166.88070917896,2757.54643226505,1889.75818216313,564.792011475885,0.581219720483818,0.828664619015105,0.546126519953085,0.35411070989946,0.129893822428893,5.37117392851693e-05,0.011850525221033,0.916036705,0.851865335,429.82365876,584.28467232
"20",20,2.62258217710783,18.2606502044455,12.7222785205764,7.77343352871537,0.947996963171713,0.0440088961316032,0.053629046,0.077322898,0.076415593,0.069698972,0.009168057,1333.22954428157,4166.71319682985,2757.76053688012,1890.29162517149,565.023556627156,0.814440316744785,1.17963186034845,0.574583706275696,0.284484487775164,0.131381645055528,0.00180464486538789,0.00779280190915677,0.788473782,0.83560869,25.488097068,704.39969748
"21",21,2.37575070218628,20.0270393798352,12.469108513552,7.04477799973886,1.02289956071947,0.0472444055591753,0.051570329,0.076315632,0.075373001,0.0619376052593576,0.01059548,1332.87896468333,4166.79315133274,2758.44480750113,1890.39847701059,565.01624437521,0.686559608988146,1.05733045085469,0.633029004024741,0.295385481816596,0.117281568707197,0.00348550873098846,0.00840431806118142,0.824891483,0.870358205,167.35321536,516.90240576
"22",22,2.84454641449058,20.1266128256977,11.4813169860695,7.33096831184939,1.12301738491598,0.051699523,0.049757411,0.069933959,0.066878597,0.066993723,0.0120095930621608,1333.20361275819,4167.78807464495,2757.69446580246,1890.30093490704,564.723705918248,0.813159454241133,1.62653580608997,0.577736824187581,0.254138950922659,0.139264189722694,0.00103649920987306,0.0144294575559697,0.764126145,0.79729345,1118.31558036,753.50584884
"23",23,2.79873955344556,18.1407275230231,11.8087449823357,6.11735286577917,1.21099846436824,0.054678016,0.0550432518798635,0.064326014,0.06803187,0.060159969,0.0184507876374825,1333.26750393958,4167.40365056651,2758.12060949944,1890.33906998021,565.140269924242,0.551833977382612,1.22012137358774,0.580715638548982,0.32070632896899,0.115079420654038,0.00171873314288498,0.0102153044564148,0.838999534,0.875330752,628.72036404,673.22362356
"24",24,2.3056215996863,18.6908918431367,13.5206895036314,7.860755952,1.02134902704997,0.039644685,0.049746969,0.077899511,0.078949671,0.058376204,0.007744509,1332.41613775063,4166.70036719143,2758.03588219193,1889.87703368635,565.041331489987,0.799195700053785,0.954161265226888,0.570446720888483,0.269726196320891,0.154813297794506,0.000591284426369522,0.00853837386907297,0.827233347,0.845628175,1041.0998664,799.22769528
"25",25,2.47037794938334,18.2671269890244,13.1563144722577,7.955408945,0.958336793425609,0.043348656,0.053102647,0.078471706,0.078990017,0.067502317,0.008208915,1333.22810927545,4166.36383976383,2757.7801077826,1889.52852466159,564.819465211536,0.574751337770029,0.793142196475492,0.628622771169659,0.268506776435391,0.12841975323865,0.00402334021797831,0.0192991658092819,0.889931635,0.855989316,1173.64949532,361.07632872
"26",26,2.1906148743185,18.733554206,13.1178550970571,9.01598108214999,0.962066663073998,0.033423672847699,0.047218702,0.088199851,0.087808291,0.0602220686131237,0.005752774,1332.70123796828,4167.24828105075,2757.8670714347,1890.18848367534,565.016512833999,0.998636623460204,1.06035485465274,0.533945475458609,0.245290220092811,0.157510665453078,0.00821329406216604,0.00599545702686051,0.736313374,0.812117307,481.89897672,789.42670728
"27",27,2.57990917311466,20.2296334254857,9.05944701264282,6.96046006437384,1.18752136434757,0.065048327,0.046781663,0.067452163,0.055455431,0.064931681,0.0207363733901838,1332.90365704175,4167.18778920545,2758.50257595867,1890.70866083504,565.30403861963,0.737235469665668,1.9023272744925,0.568650969826339,0.249234468011538,0.126672353966546,0.001690552715508,0.00841591394217677,0.798506209,0.856823156,903.09912672,446.17936056
"28",28,3.13387946973927,17.2215300282034,10.2041041579609,7.03995391278957,1.13720299472763,0.055832947,0.05395348,0.0593266632998918,0.0524228253607173,0.066527578,0.032955769,1333.29442077737,4167.70737858819,2757.79669159412,1890.42880524062,564.838222799259,0.569899049060098,1.57114507223437,0.57739628306488,0.34351144300175,0.137311469188275,0.00363161016556386,0.0145450079003611,0.739024551,0.880257274,60.605176536,421.82755584
"29",29,2.35541749735023,18.7269512115832,12.9397844266513,7.49946194080436,0.932054349337643,0.044199636,0.052891045,0.07867766,0.078080124,0.065695946,0.009213677,1332.79974694279,4167.07237639461,2758.12475219756,1890.35096460806,564.9841849,0.717526027543544,0.966915386324407,0.604843451609232,0.292442688093587,0.129685253738883,0.00310905766783715,0.00930009376492296,0.718455132,0.827802438,951.43227624,626.59273008
"30",30,2.61270671467115,17.9404363550706,10.1286571890974,6.41315997806792,1.1118572313836,0.055899121,0.0552120664805221,0.072611277,0.067585851,0.064230533,0.016296583,1332.61909529385,4165.6667106832,2757.36125410659,1890.19047238626,564.800921109599,0.674653805933207,1.4058870905686,0.671913968159056,0.312036928033713,0.129571625781014,0.00288623312555591,0.0068293007917332,0.769910758,0.793755216,502.02522852,466.27930248
"31",31,2.28701917042488,20.039575820674,11.8972348679892,7.12653142384818,1.0611964371457,0.0525534173320403,0.054226112,0.074542497,0.068640157,0.059535141,0.0141356573888991,1333.05695383916,4166.75958465346,2757.81278333943,1890.20146615149,564.984442897662,0.714119756446443,1.12044902027858,0.629138095682192,0.353414932364447,0.11347751779098,4.41367849531389e-05,0.00909931745406511,0.753490878,0.797789607,1198.524339,1030.1163582
"32",32,2.44376421192036,13.3478846260647,15.1809644231004,8.6823208343086,0.733037254,0.0281699808774975,0.06287337,0.092735561,0.093200304,0.064257285,0.006752,1333.29998615852,4167.13142814519,2758.09982204736,1889.80523496153,565.188978333877,0.804934682989601,0.584862317517114,0.67885684262484,0.306012136798361,0.145859125101312,0.00284551200785615,0.00890037445190823,0.784239073,0.892855068,1004.64111636,439.53990624
"33",33,2.20277458226541,16.7354664310303,12.5298942127161,9.14814115310163,0.833631564,0.0301397664714563,0.0529586646952698,0.097848405,0.09443861,0.063461786,0.005602195,1332.78785947922,4166.84128643197,2758.11126542357,1890.62603767323,564.995022661119,1,0.797977962039941,0.561462265125412,0.271313863516118,0.163884846246848,0.00558490386634601,0.00622003492734001,0.860670288,0.832552535,216.1944534,941.2719168
"34",34,1.87452339352883,19.5118849698597,12.3650318980049,8.08640044970936,0.794675912650839,0.0416848463617425,0.054720032,0.086559699,0.074911965,0.0596167054049697,0.0102235835458804,1333.20897805281,4165.91518529862,2758.1317428621,1889.8647902258,565.04502147557,0.794999602492741,0.794233835126138,0.644380037976626,0.348861977754744,0.137560357293623,0.00538657718280239,0.00915257665806338,0.74979401,0.839989462,716.36782284,669.11734584
"35",35,2.67115179007034,20.4022616849021,11.1280635886455,7.32490373205327,1.17185972761193,0.051289125,0.049731022,0.071783254,0.06594403,0.0609903378084734,0.0129372482170177,1332.36921115324,4166.71144,2758.14396293162,1890.39184433218,564.804329267841,0.635389825645917,1.45640401016045,0.638042932555687,0.269255270788352,0.131638909957696,0.00620555655081664,0.00729474681635165,0.76536995,0.838468969,494.97254688,517.44612984
"36",36,2.59008690465633,18.3094220035565,11.3746602504521,6.96159509935576,1.13103131613015,0.050400762,0.0549884961517748,0.073062848,0.069478873,0.0603999204757092,0.0128943951774851,1332.48481429775,4165.50055638829,2757.95982192061,1891.07492811663,565.461695001695,0.486934880009765,0.871680525232426,0.607591393475232,0.304793927951165,0.0969694843429117,0.000560493397074229,0.00661700315832288,0.764025415,0.905023953,227.34172464,302.15295696
"37",37,3.01855716925722,14.7990956709787,11.0731645587589,6.598900905,1.10333839237536,0.055812757,0.0666306,0.06755433,0.065204195,0.069005299,0.023411688,1333.51581070989,4166.42165967687,2758.16995780965,1889.5939666748,564.712497159969,0.724063452069707,1.54192385891817,0.517163256461434,0.411442177616593,0.133319428705895,0.000979704991403739,0.00714297763333087,0.727203764,0.825034179,1114.33089948,345.831699
"38",38,2.43773036704668,17.6810255079566,12.0507129024731,8.23509712983009,0.908089909595867,0.045109649,0.056473697,0.077162208,0.068156343,0.065462764,0.0117544654867254,1333.42008654955,4166.41465218534,2758.85352327547,1889.91041910957,565.000960522803,0.751011286787898,1.03060153264582,0.646975921421354,0.334024408899885,0.160065583771685,0.000931123476830149,0.00992738613546588,0.881959385,0.862459665,24.29930052,607.5902394
"39",39,2.49414026507345,19.7453623329436,12.1173815874585,7.63857462479347,0.922741183,0.051178895,0.055571579,0.072452651,0.064618803,0.068372853,0.016008121,1332.12935517404,4166.9365539205,2758.208767,1890.03002352373,564.747934669191,0.863291163091976,1.44920282589108,0.607956268102743,0.373175486461015,0.150664632515994,0.00386797457409638,0.0144872435782509,0.74540762,0.834107726,627.90208416,1196.1358356
"40",40,2.72346998893774,18.7656451547449,11.4685587341552,6.91058750071288,1.07480335428702,0.0496962086996953,0.051828859,0.074745144,0.075976777,0.069021761,0.00966262,1332.67062286816,4166.99977560524,2757.67086296256,1889.6554961017,565.443384002013,0.647509857617151,1.18307794116567,0.649097182078092,0.243838815162425,0.133657365394837,0.00461290269075768,0.0201780892523658,0.78943855,0.827510425,1038.98903136,1197.76820496
"41",41,2.48181111940079,16.40856332,13.7388589861382,8.415682708,0.825654153239246,0.034013519,0.054920679,0.088753436,0.09031274,0.069575052,0.006783785,1333.2649926421,4166.92976029427,2758.85591794963,1889.921375,565.2884563,1,1.1010841939045,0.616674224166033,0.276066579887507,0.146432194764976,0.0114193380125343,0.00846854993866887,0.762678596,0.855652958,1016.44194948,731.0748984
"42",42,2.49771124889705,19.3228347073173,12.8906705579534,7.646591209,0.945967680026399,0.044937016,0.0522475430615835,0.077029913,0.07607875,0.067899065,0.009327641,1333.23167723677,4166.715077,2757.97743164892,1889.60167173408,565.121566892412,0.70767823100733,0.990659349190709,0.599902385064275,0.285461278178445,0.14216816689309,0.000248342289955595,0.0111417878223739,0.806347574,0.785791497,452.04427332,787.7428428
"43",43,2.82061586658223,14.9809277870515,12.6135204221992,8.03948337770111,1.36619533057792,0.063097886,0.053350006,0.0451318990968643,0.043566359,0.056650593,0.037897488,1332.90979009024,4166.782028,2758.76308167865,1890.16479197951,565.059990421499,0.695275035263697,2.12056036710329,0.61397122025238,0.274902685890116,0.130743801562603,0.000225004264040656,0.00874457598462337,0.720144837,0.890513297,776.00538828,670.06762296
"44",44,2.44374044750622,15.1391674306101,13.722023253107,9.5355550031555,0.958497618288237,0.0279901651832476,0.050988903,0.084814154,0.08816133,0.058333299,0.005230367,1332.88270102498,4166.853387,2757.31669384492,1889.93713594934,565.284832215849,0.894567613987453,0.737831753410979,0.585627702359238,0.240905060648404,0.157509355385536,0.000600054270814299,0.0112770964996768,0.726669399,0.840105434,570.38313444,863.87368164
"45",45,1.69569000141329,19.2529164020962,11.7943636391037,8.14932862292676,0.769437181575492,0.048334691,0.053953897,0.085149536,0.073145335,0.063608028,0.0103968547078322,1332.44593962542,4166.575796,2757.51432616677,1889.77203953649,564.942637132423,0.734232894373841,0.767174447498692,0.629469572866186,0.347289111786065,0.136912084002685,0.00270776938794383,0.00546922275555195,0.887204046,0.828692584,305.80001088,572.84366916
"46",46,2.38986835318692,18.11667492,11.6049656870972,7.68377608536398,0.830959065503856,0.045148186,0.056856164,0.083418153,0.075258914,0.071890046,0.0110859199718123,1332.90779737763,4167.43782722742,2758.23951124078,1889.95610432946,564.867175444806,0.747800544864198,1.23468745152288,0.567789915801403,0.333025216802753,0.133993426088477,0.0134424914457259,0.00745463283686238,0.843022496,0.809456013,872.84837304,1131.4770318
"47",47,2.37976452141965,17.6781824295185,11.8078465183083,6.73096141416474,0.890748042,0.0537918281250028,0.057581635,0.067821437,0.063978765,0.068286912,0.018972233487723,1332.7680519527,4167.08789231413,2758.56727208942,1890.13856410904,565.01730669132,0.529909845380563,0.94428260737245,0.595498494988655,0.390042019694643,0.116049876258206,0.00408732073761547,0.00993499542777138,0.821513642,0.858678675,848.84199,417.75566604
"48",48,2.16865404033657,18.2520120596926,11.1839276216421,8.11265754937614,0.843478837659955,0.045644018,0.05446585,0.07857585,0.066270295,0.064105741,0.0121845055923281,1332.48228017419,4166.71733381356,2756.89714315653,1889.93098489637,565.199684264956,0.890941816018471,1.19158668717356,0.553783011561065,0.349060035479615,0.151653812700666,0.00382035327313923,0.00630276575353358,0.813355507,0.8395337,275.34793824,674.45596464
"49",49,2.52577786608062,17.7476909769824,12.0834986131881,7.85074656814343,0.966293585615506,0.042640275,0.056785569,0.078108453,0.070210094,0.061242728,0.0117030259086479,1333.41777251886,4166.1642459558,2758.50237395338,1889.3245497731,565.004495002927,0.784570442002951,1.0820973510583,0.630833886803337,0.339097949520633,0.130029004268682,0.0020307415335354,0.00729041666624555,0.817959186,0.893325592,730.4717766,376.59412836
"50",50,2.39019152742815,19.0454614787387,12.4307425579477,7.50084620337491,0.953465581506222,0.0431074,0.049223411,0.078777522,0.079649395,0.066706645,0.007923289,1332.96491566583,4166.62961960242,2757.65336116362,1889.79139402011,565.094676014181,1,1.37902525955278,0.593884063554399,0.260162762263909,0.179584304675356,0.00302076254041942,0.00773216713629701,0.833053639,0.817390209,193.35848316,680.95207548
"51",51,2.62039094723937,18.4333794470326,12.4271522316055,8.59840308022274,1.02126082907695,0.033545217,0.047235356,0.080452224,0.081299135,0.061775499,0.005848869,1332.49773720524,4167.20482271365,2758.01392338568,1890.11132401787,564.709930837025,0.653002242654281,0.804026416397661,0.60924741501572,0.219464510690726,0.132995884252462,0.00534177992167671,0.00899396927718274,0.770735782,0.805961402,841.46912412,512.59746984
"52",52,2.69459862373029,18.9913870559992,11.0966233317984,6.78465665299807,1.05741914004735,0.050564999,0.051771211,0.07613512,0.075834324,0.069638533,0.010227152636346,1333.18303785916,4166.81442488459,2757.39694108786,1889.54190394272,564.91430619791,0.836847875684404,1.51670602687369,0.656055035365272,0.255918193461147,0.132881663389557,0.00253023901096649,0.00796555628679679,0.742898853,0.83483693,802.86480648,697.7334456
"53",53,2.29768534522419,19.1044747675672,12.5162350865605,8.154235545,0.926601013815318,0.05152411,0.055413639,0.072084058,0.063510506,0.065357899,0.014707115,1333.15516110088,4167.65469993921,2758.08658364667,1889.85217016584,565.0650999,0.721895599546858,1.11440586596468,0.583834562397935,0.365666736410984,0.137510273260949,0.0011136220261772,0.00937161136223357,0.834649624,0.849917681,808.06815552,780.23218884
"54",54,2.6949853907345,20.6408238589421,10.1827245541482,6.40021286484425,1.00353384452602,0.054190005,0.051497594305158,0.071428387,0.065439641,0.068878239,0.0182795512182203,1333.26800467923,4167.38997627193,2758.16219232401,1890.35031694521,564.980407435745,0.579690723300655,1.29777526238146,0.605792007171376,0.319041448388521,0.0877271901120242,0.00835559012179562,0.00892669919924683,0.75843097,0.818352949,861.6913338,405.72534936
"55",55,2.47918573562809,19.2090483576096,10.272365520571,7.16781830434522,1.02882729179559,0.052819626,0.055503961,0.077462922,0.066547792,0.064400741,0.0146026140602904,1333.46704328018,4167.252591,2757.94292838914,1889.72532921607,564.855947703319,0.512452950165553,0.914018112998434,0.585460500040322,0.338430415435303,0.107126748253171,0.00270543179712726,0.00977341362058454,0.727221748,0.85027899,1042.55488068,728.23246716
"56",56,2.67887013531723,16.9977748055225,10.214499049537,6.26676134363137,1.27596690054209,0.057429829,0.055482447,0.066370474,0.063377116,0.057239463,0.0203128513108883,1333.18991053634,4167.16696193468,2757.64000988297,1889.72186277286,565.073951258297,0.628571098295271,1.51352694854168,0.56233930023952,0.322072615471331,0.107076330093627,0.00366088535030935,0.00674366986814984,0.801138694,0.837854684,274.6358604,1050.35616348
"57",57,2.93864833896145,19.4411770076094,10.9895989931328,6.62031297339195,1.19295943408292,0.051181687,0.0523863247871281,0.066492046,0.063092629,0.05980256,0.018541745,1333.12959923376,4167.105869,2757.74784440416,1889.972862,565.030294491799,0.760803067636145,1.62135987969138,0.644567620742967,0.318275344536818,0.116619267518729,0.00089385381103731,0.00656862846257877,0.84839386,0.810447906,685.3664016,806.01494448
"58",58,2.82698600859922,19.9958512259894,11.7025261267144,6.96219390836986,1.15625243731226,0.050821566,0.050344893,0.06896306,0.068218729,0.063431236,0.012538609,1332.859948752,4166.6205630661,2757.75696897319,1889.50765226084,564.804088798337,0.669112033929799,1.31633785528178,0.586290467305089,0.264702036179823,0.114837967896928,6.18555143773356e-05,0.00770168009525967,0.804047741,0.846571599,1011.33845292,852.06776352
"59",59,2.24469895861696,19.1456462370611,13.7309354515569,7.37582510935242,0.967842642851816,0.0421461002259856,0.0495928880785934,0.077121309,0.080544202,0.06150528,0.008431426,1332.46609758029,4167.21209491612,2758.22508646165,1889.91962169264,565.015130177745,0.658713237794993,0.995142989410407,0.649938100235974,0.26474891950897,0.143797390894618,0.00831168827313335,0.00596256721100838,0.969922228,0.865064653,60.907746504,695.24757192
"60",60,2.37173028798099,19.9445001061019,12.2114043703051,8.263599864,0.974271199992509,0.045030506,0.0521406689773523,0.079327744,0.071652961,0.063425491,0.0100575017823079,1332.24560241628,4166.00092091389,2757.38288702119,1889.97163596784,565.042827396549,0.603120553541902,0.927579906964076,0.612582522111584,0.297437111200796,0.134612395259629,0.00462233314333973,0.00598721255042963,0.723417292,0.803956089,407.86347576,1196.77164648
"61",61,2.68566472157362,17.8079291936127,10.6797838202148,6.77738069263348,1.08242285312529,0.071521637,0.0528550252321384,0.057148979,0.054727079,0.076334605,0.036699309,1332.88080296691,4167.20259077277,2758.02017592962,1889.41195256421,564.739173289042,0.482051808583809,1.37582716153529,0.623306590815226,0.308467599583493,0.113792715282955,0.000738580202999484,0.0120956924665336,0.85310375,0.840292361,630.99749316,1049.92985052
"62",62,2.24620104648637,12.8920909591234,13.7347162831178,9.30077038426096,0.759233667952675,0.0294836803831108,0.060880346,0.098337263,0.099821632,0.067249522,0.005783066,1333.51406926434,4166.52994844045,2757.77934637429,1890.09582506973,565.128058986467,1,0.72597484674865,0.673963470988503,0.285679689206572,0.170339038341197,0.0103852996358796,0.0135630545495336,0.832834119,0.807412589,345.39392556,482.85893124
"63",63,2.45411033406683,20.0182054788831,11.8078359365888,7.1632058345437,1.03153181423644,0.048884308218751,0.0517826966094191,0.076587545,0.073342352,0.064164472,0.010967243627885,1333.08969151013,4167.24291765814,2758.4739593352,1890.54926785171,565.225093357159,0.712716015962785,1.19599226042766,0.537584502650414,0.298296282257085,0.124153251679374,0.0034100990004503,0.00610402275213033,0.741392415,0.846643017,630.29814144,1039.07819556
"64",64,2.50095068118173,19.0331987275581,12.6447992208203,8.9224401693398,0.974917423841001,0.0360888867489652,0.044687364,0.078076183,0.080675747,0.067511003,0.005314051,1333.05977829371,4166.30492652697,2758.09284370816,1890.10227686749,564.974614591489,0.789804804071653,0.949429768528225,0.558570248488702,0.209399541728689,0.144805361186371,0.00175619150309401,0.00838110686010173,0.925622841,0.803808498,1199.01583068,735.79772736
"65",65,2.26872591717762,17.6324723296221,11.5362433106309,7.70222536729801,1.04515147194705,0.049393123,0.055402757,0.079003398,0.071890488,0.061091184,0.0109976468359193,1333.33988321315,4167.339135,2757.58157176759,1890.19941053741,565.016939448811,0.942089381202583,1.35282645231313,0.610386267786651,0.322454088341845,0.108218923486963,0.00187157813633169,0.007501241406226,0.731849957,0.803726922,101.399265408,532.74373224
"66",66,2.25474933301146,17.9689734251726,12.5000544205265,7.47935963620733,0.958647342318833,0.048314658,0.0545977899733563,0.079466694,0.077699977,0.066164305,0.009763869,1332.35922578437,4166.89584813024,2757.63182483781,1889.78280912448,564.873561190154,0.851582172621353,1.17708404606618,0.637092281491647,0.305080051723202,0.145029590772113,0.00281815822317474,0.00984206038283713,0.904664732,0.808241638,922.82122944,719.33780952
"67",67,2.922233228,18.5972817335552,10.6035238917583,7.511949619,1.05672017469295,0.0610232564145135,0.050059458,0.056597056,0.049274083,0.072855302,0.0330406673097197,1332.82481054987,4166.9046753779,2757.67660163908,1889.56664405873,564.858901908844,0.56367848237567,1.54860332909241,0.568135517775453,0.310301198231417,0.116304044560905,0.000903745482185507,0.00801276977550157,0.986095143,0.861277193,37.893697788,451.95527868
